OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu02722,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonellaceae_unclassified(100),
Otu02732,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Megasphaera(100),
Otu02770,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Sharpea(100),
Otu02791,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Brevibacteriaceae(100),Brevibacterium(100),
Otu02794,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(80),Lachnospiraceae_unclassified(80),
Otu02795,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02833,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Megamonas(100),
Otu02963,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonella(75),
Otu03022,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03103,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(75),Ruminococcaceae_unclassified(75),
Otu03208,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Fusobacteria(100),Fusobacteriia(100),Fusobacteriales(100),Fusobacteriaceae(100),Fusobacterium(100),
Otu03218,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Peptostreptococcaceae_unclassified(100),
Otu03255,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03284,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu03312,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu03352,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03391,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu03392,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(75),Bacteroidales_unclassified(75),
Otu03582,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(67),Lachnospiraceae_unclassified(67),
Otu03603,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu03660,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu03755,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(67),
Otu03821,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Megasphaera(100),
Otu03869,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu03894,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu03928,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(67),
Otu03971,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonella(100),
Otu04033,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillaceae_unclassified(67),
Otu04148,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu04164,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu04220,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Faecalibacterium(100),
Otu04334,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu04561,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu04571,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pasteurellales(100),Pasteurellaceae(100),Gallibacterium(100),
Otu04625,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu04657,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu04714,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_Incertae_Sedis_XIII(100),Clostridiales_Incertae_Sedis_XIII_unclassified(100),
Otu04802,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu04856,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Fusobacteria(100),Fusobacteriia(100),Fusobacteriales(100),Fusobacteriaceae(100),Fusobacteriaceae_unclassified(67),
Otu04869,0,0,0,4.2e-05,0,4.2e-05,0.500323,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu04901,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Faecalibacterium(100),
Otu04957,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Bifidobacteriales(100),Bifidobacteriaceae(100),Bifidobacteriaceae_unclassified(100),
Otu05027,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Fusicatenibacter(100),
Otu05146,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu05178,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Sharpea(100),
Otu05216,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu05218,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu05307,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu05317,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu05358,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu05368,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu05445,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu05741,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Fusobacteria(100),Fusobacteriia(100),Fusobacteriales(100),Fusobacteriaceae(100),Fusobacterium(100),
Otu05812,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu05895,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu05980,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Megasphaera(100),
Otu06038,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonellaceae_unclassified(100),
Otu06086,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Phascolarctobacterium(100),
Otu06156,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu06389,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu06402,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Megasphaera(100),
Otu06463,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridiaceae_1_unclassified(100),
Otu06482,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu06555,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Terrisporobacter(100),
Otu06666,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu06676,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVb(100),
Otu06873,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu06885,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu06916,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu07112,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Fusobacteria(100),Fusobacteriia(100),Fusobacteriales(100),Fusobacteriaceae(100),Fusobacteriaceae_unclassified(100),
Otu07589,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Fusobacteria(100),Fusobacteriia(100),Fusobacteriales(100),Fusobacteriaceae(100),Fusobacteriaceae_unclassified(100),
Otu07811,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Fusobacteria(100),Fusobacteriia(100),Fusobacteriales(100),Fusobacteriaceae(100),Fusobacteriaceae_unclassified(100),
Otu08066,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Acidaminococcus(100),
Otu08096,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Phascolarctobacterium(100),
Otu08304,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Megasphaera(100),
Otu08328,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonella(100),
Otu08439,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Phascolarctobacterium(100),
Otu09131,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Bifidobacteriales(100),Bifidobacteriaceae(100),Bifidobacteriaceae_unclassified(100),
Otu09978,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillales_unclassified(100),Lactobacillales_unclassified(100),
Otu10169,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Collinsella(100),
Otu10416,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Collinsella(100),
Otu10591,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Olsenella(100),
Otu10728,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Bifidobacteriales(100),Bifidobacteriaceae(100),Bifidobacterium(100),
Otu10770,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Bifidobacteriales(100),Bifidobacteriaceae(100),Bifidobacteriaceae_unclassified(100),
Otu11165,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Collinsella(100),
Otu11307,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu11622,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu11816,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu11840,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu11857,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu11963,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu12155,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu12186,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu12282,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu12639,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu12749,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu12752,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu12802,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu12919,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Bacilli(100),Bacilli_unclassified(100),Bacilli_unclassified(100),Bacilli_unclassified(100),
Otu13469,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu13491,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinobacteria_unclassified(100),Actinobacteria_unclassified(100),Actinobacteria_unclassified(100),
Otu13533,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Bacilli(100),Bacilli_unclassified(100),Bacilli_unclassified(100),Bacilli_unclassified(100),
Otu13778,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu13813,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu13842,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu14037,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu14238,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu14245,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu14504,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu14785,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu14934,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu14963,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu14989,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu15122,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu15302,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Sharpea(100),
Otu15644,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(100),Sutterella(100),
Otu15673,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Burkholderiales_unclassified(100),Burkholderiales_unclassified(100),
Otu15800,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(100),Sutterella(100),
Otu16022,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(100),Sutterella(100),
Otu16255,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu16619,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu16620,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu16713,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu16718,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu16748,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu16868,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Aeromonadales(100),Succinivibrionaceae(100),Succinivibrio(100),
Otu17723,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu17811,2.2e-05,0,2.2e-05,0,0,0,0.487179,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
